     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       100,         0,         0,   0.003,pymatching,a46a2035e57abc967a28dc3f883c6d0f0117285322833490e3f7dbf90bda03a1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         2,         0,   0.003,pymatching,a46a2035e57abc967a28dc3f883c6d0f0117285322833490e3f7dbf90bda03a1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         2,         0,   0.003,pymatching,a46a2035e57abc967a28dc3f883c6d0f0117285322833490e3f7dbf90bda03a1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,         8,         0,   0.005,pymatching,a46a2035e57abc967a28dc3f883c6d0f0117285322833490e3f7dbf90bda03a1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        29,         0,   0.011,pymatching,a46a2035e57abc967a28dc3f883c6d0f0117285322833490e3f7dbf90bda03a1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,        76,         0,   0.029,pymatching,a46a2035e57abc967a28dc3f883c6d0f0117285322833490e3f7dbf90bda03a1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
    273000,      1215,         0,   0.419,pymatching,7538ed7d47f722d2ed3f69df5a5d19621fe8ebd330322f25d6ad428eff3b6588,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       239,         0,   0.121,pymatching,a46a2035e57abc967a28dc3f883c6d0f0117285322833490e3f7dbf90bda03a1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       240,         0,   0.134,pymatching,a46a2035e57abc967a28dc3f883c6d0f0117285322833490e3f7dbf90bda03a1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,       767,         0,   0.307,pymatching,a46a2035e57abc967a28dc3f883c6d0f0117285322833490e3f7dbf90bda03a1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
    243000,      1216,         0,   0.412,pymatching,a46a2035e57abc967a28dc3f883c6d0f0117285322833490e3f7dbf90bda03a1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
    546200,      2468,         0,   0.906,pymatching,7538ed7d47f722d2ed3f69df5a5d19621fe8ebd330322f25d6ad428eff3b6588,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         1,         0,   0.003,pymatching,17cd9b52789df65f800cd02933725f53ee44acc1d23ff9cdfd6042bd435de8b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         0,         0,   0.004,pymatching,17cd9b52789df65f800cd02933725f53ee44acc1d23ff9cdfd6042bd435de8b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         1,         0,   0.004,pymatching,17cd9b52789df65f800cd02933725f53ee44acc1d23ff9cdfd6042bd435de8b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,         8,         0,   0.007,pymatching,17cd9b52789df65f800cd02933725f53ee44acc1d23ff9cdfd6042bd435de8b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        27,         0,   0.012,pymatching,17cd9b52789df65f800cd02933725f53ee44acc1d23ff9cdfd6042bd435de8b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,        82,         0,   0.027,pymatching,17cd9b52789df65f800cd02933725f53ee44acc1d23ff9cdfd6042bd435de8b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       251,         0,   0.082,pymatching,17cd9b52789df65f800cd02933725f53ee44acc1d23ff9cdfd6042bd435de8b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
    634800,      2911,         0,    1.03,pymatching,7538ed7d47f722d2ed3f69df5a5d19621fe8ebd330322f25d6ad428eff3b6588,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,       792,         0,   0.211,pymatching,17cd9b52789df65f800cd02933725f53ee44acc1d23ff9cdfd6042bd435de8b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,       846,         0,   0.213,pymatching,17cd9b52789df65f800cd02933725f53ee44acc1d23ff9cdfd6042bd435de8b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
    534600,      2678,         0,   0.788,pymatching,a46a2035e57abc967a28dc3f883c6d0f0117285322833490e3f7dbf90bda03a1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
      9351,        51,         0,   0.020,pymatching,a46a2035e57abc967a28dc3f883c6d0f0117285322833490e3f7dbf90bda03a1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
    283984,      1573,         0,   0.409,pymatching,17cd9b52789df65f800cd02933725f53ee44acc1d23ff9cdfd6042bd435de8b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         0,         0,   0.003,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         1,         0,   0.006,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         5,         0,   0.013,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        14,         0,   0.008,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        41,         0,   0.012,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
    437400,      2331,         0,   0.716,pymatching,17cd9b52789df65f800cd02933725f53ee44acc1d23ff9cdfd6042bd435de8b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,        98,         0,   0.029,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
     22103,       124,         0,   0.039,pymatching,17cd9b52789df65f800cd02933725f53ee44acc1d23ff9cdfd6042bd435de8b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       298,         0,   0.077,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       300,         0,   0.081,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
    933604,      4598,         0,    1.41,pymatching,a46a2035e57abc967a28dc3f883c6d0f0117285322833490e3f7dbf90bda03a1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
     12145,        53,         0,   0.021,pymatching,a46a2035e57abc967a28dc3f883c6d0f0117285322833490e3f7dbf90bda03a1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,       874,         0,   0.255,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
    729000,      3946,         0,    1.17,pymatching,17cd9b52789df65f800cd02933725f53ee44acc1d23ff9cdfd6042bd435de8b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
      3681,        24,         0,   0.010,pymatching,17cd9b52789df65f800cd02933725f53ee44acc1d23ff9cdfd6042bd435de8b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
    243000,      1418,         0,   0.394,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
    218700,      1276,         0,   0.352,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
     69819,       406,         0,   0.154,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
     12048,        66,         0,   0.063,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
      2962,        13,         0,   0.009,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
      1890,        13,         0,   0.007,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         0,         0,   0.003,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
      1591,        10,         0,   0.005,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         1,         0,   0.004,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         2,         0,   0.005,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         6,         0,   0.005,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
      1000,         2,         0,   0.005,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
      2200,        10,         0,   0.007,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
      4200,        25,         0,   0.012,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
      8600,        59,         0,   0.019,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
     17000,       105,         0,   0.030,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
     34200,       220,         0,   0.055,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
     68200,       428,         0,   0.110,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
    136600,       855,         0,   0.224,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
    340200,      2001,         0,   0.582,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
      1903,        14,         0,   0.005,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
    534600,      3228,         0,   0.854,pymatching,bdbfe5e1be45d4d1ea9b7a26338d1bddf177c46a2c36e20a98f31bb91d5e04d1,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         0,         0,   0.004,pymatching,578026790fb9e8d0bcfb4de2414ac8b65228d728e1aa297fb1980e2100a0c671,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         1,         0,   0.004,pymatching,578026790fb9e8d0bcfb4de2414ac8b65228d728e1aa297fb1980e2100a0c671,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         5,         0,   0.005,pymatching,578026790fb9e8d0bcfb4de2414ac8b65228d728e1aa297fb1980e2100a0c671,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        10,         0,   0.007,pymatching,578026790fb9e8d0bcfb4de2414ac8b65228d728e1aa297fb1980e2100a0c671,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        41,         0,   0.012,pymatching,578026790fb9e8d0bcfb4de2414ac8b65228d728e1aa297fb1980e2100a0c671,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       119,         0,   0.031,pymatching,578026790fb9e8d0bcfb4de2414ac8b65228d728e1aa297fb1980e2100a0c671,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
    273000,      1726,         0,   0.413,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       344,         0,   0.082,pymatching,578026790fb9e8d0bcfb4de2414ac8b65228d728e1aa297fb1980e2100a0c671,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       354,         0,   0.081,pymatching,578026790fb9e8d0bcfb4de2414ac8b65228d728e1aa297fb1980e2100a0c671,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      1020,         0,   0.246,pymatching,578026790fb9e8d0bcfb4de2414ac8b65228d728e1aa297fb1980e2100a0c671,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
    243000,      1695,         0,   0.419,pymatching,578026790fb9e8d0bcfb4de2414ac8b65228d728e1aa297fb1980e2100a0c671,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
    501532,      3123,         0,   0.794,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
      2918,        14,         0,   0.008,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
      1039,         9,         0,   0.004,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         1,         0,   0.003,pymatching,3b3cc93f1afe0b1b0cb6239d6095256e53e43849d77df63905d9c233ca61a7b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         0,         0,   0.004,pymatching,3b3cc93f1afe0b1b0cb6239d6095256e53e43849d77df63905d9c233ca61a7b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
    546200,      3409,         0,   0.867,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         7,         0,   0.004,pymatching,3b3cc93f1afe0b1b0cb6239d6095256e53e43849d77df63905d9c233ca61a7b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
      1279,         9,         0,   0.006,pymatching,db4188259139cc16051709f17aeeebd9fd134f4391aa4a3f694c26be5aaed961,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        13,         0,   0.007,pymatching,3b3cc93f1afe0b1b0cb6239d6095256e53e43849d77df63905d9c233ca61a7b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        15,         0,   0.007,pymatching,3b3cc93f1afe0b1b0cb6239d6095256e53e43849d77df63905d9c233ca61a7b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        35,         0,   0.014,pymatching,3b3cc93f1afe0b1b0cb6239d6095256e53e43849d77df63905d9c233ca61a7b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
      9000,        55,         0,   0.021,pymatching,3b3cc93f1afe0b1b0cb6239d6095256e53e43849d77df63905d9c233ca61a7b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
     19800,       152,         0,   0.040,pymatching,3b3cc93f1afe0b1b0cb6239d6095256e53e43849d77df63905d9c233ca61a7b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
     37800,       310,         0,   0.070,pymatching,3b3cc93f1afe0b1b0cb6239d6095256e53e43849d77df63905d9c233ca61a7b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
     77400,       557,         0,   0.153,pymatching,3b3cc93f1afe0b1b0cb6239d6095256e53e43849d77df63905d9c233ca61a7b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
    153000,      1117,         0,   0.293,pymatching,3b3cc93f1afe0b1b0cb6239d6095256e53e43849d77df63905d9c233ca61a7b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
    376977,      2717,         0,   0.684,pymatching,578026790fb9e8d0bcfb4de2414ac8b65228d728e1aa297fb1980e2100a0c671,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
    534600,      3686,         0,   0.970,pymatching,578026790fb9e8d0bcfb4de2414ac8b65228d728e1aa297fb1980e2100a0c671,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
      1423,        11,         0,   0.006,pymatching,578026790fb9e8d0bcfb4de2414ac8b65228d728e1aa297fb1980e2100a0c671,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         1,         0,   0.004,pymatching,ff968431e5f449f8394bfc273ffd2c9c8c5ec06e7e1e960c19ad935d3917c31f,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         1,         0,   0.004,pymatching,ff968431e5f449f8394bfc273ffd2c9c8c5ec06e7e1e960c19ad935d3917c31f,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         7,         0,   0.006,pymatching,ff968431e5f449f8394bfc273ffd2c9c8c5ec06e7e1e960c19ad935d3917c31f,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        16,         0,   0.007,pymatching,ff968431e5f449f8394bfc273ffd2c9c8c5ec06e7e1e960c19ad935d3917c31f,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        48,         0,   0.016,pymatching,ff968431e5f449f8394bfc273ffd2c9c8c5ec06e7e1e960c19ad935d3917c31f,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       141,         0,   0.037,pymatching,ff968431e5f449f8394bfc273ffd2c9c8c5ec06e7e1e960c19ad935d3917c31f,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
    307800,      2384,         0,   0.610,pymatching,3b3cc93f1afe0b1b0cb6239d6095256e53e43849d77df63905d9c233ca61a7b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
    128075,       982,         0,   0.284,pymatching,3b3cc93f1afe0b1b0cb6239d6095256e53e43849d77df63905d9c233ca61a7b5,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
     24300,       224,         0,   0.136,pymatching,ff968431e5f449f8394bfc273ffd2c9c8c5ec06e7e1e960c19ad935d3917c31f,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       374,         0,   0.214,pymatching,ff968431e5f449f8394bfc273ffd2c9c8c5ec06e7e1e960c19ad935d3917c31f,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       377,         0,   0.228,pymatching,ff968431e5f449f8394bfc273ffd2c9c8c5ec06e7e1e960c19ad935d3917c31f,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     97200,       764,         0,   0.262,pymatching,ff968431e5f449f8394bfc273ffd2c9c8c5ec06e7e1e960c19ad935d3917c31f,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
    194400,      1574,         0,   0.444,pymatching,ff968431e5f449f8394bfc273ffd2c9c8c5ec06e7e1e960c19ad935d3917c31f,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     25170,       213,         0,   0.058,pymatching,ff968431e5f449f8394bfc273ffd2c9c8c5ec06e7e1e960c19ad935d3917c31f,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         2,         0,   0.003,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         2,         0,   0.003,pymatching,9ea897c47971c3149b36f7932f893e83837a0c16b9df3f43b6f2a200901803ff,"{""d_final"":9,""d_init"":3,""encoder"":""mine"",""p"":0.002,""p2"":0.005,""pm"":0,""psr"":null}",
